Number,Question,Answer,Keyword,Ratings
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of  white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of white marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of white marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of white marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of white marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",10
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of pure marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of  marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal completed in Agra. It was made of marble. It was built by Shah Jahan in the memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Built in Agra, Taj Mahal made of marble. It was built by Shah Jahan as a memorial to Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,Taj Mahal constructed in Agra. It was made of marble. It was built by Shah Jahan in memory of Mumtaz Mahal.,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"Constructed in Agra, Taj Mahal made of pure marble. It was built by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,"The Taj Mahal was built in Agra, Taj Mahal made of  marble. It was constructed by Shah Jahan in memory of Mumtaz Mahal.","Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",9
1,Where was Taj Mahal built and what is it made of? And who built the monument in the memory of whom?,The Taj Mahal was built in Agra. It was made of white marble. It was built by Shah Jahan in the memory of .,"Taj Mahal, Agra, white ,marble, Shah ,Jahan, Mumtaz ,Mahal",8
